stop_id,stop_name,station_id,geo_cluster
B_05145A1-CTLALXOTEPIN,Calz. de Tlalpan - Xotepingo,station_924_8,924
B_05145A1-CTLALJACARAN,Calz. de Tlalpan - Jacarandas,station_924_9,924
B_05145A0-CALZTLALR814,Calz. de Tlalpan - Retorno 814,station_924_10,924
B_05145A0-CALZTLALGALVE,Calz. de Tlalpan - Dr. Galvez y Fuentes,station_924_11,924
B_0100C200-CETRAMTAXQU,Base Cetram Taxqueña,station_925_0,925
B_0200L2-TASQUENA,Tasqueña,station_925_0,925
B_0600L1-TASQUENA,Tasqueña,station_925_0,925
B_0400L1-TASQUENA,Tasqueña,station_925_0,925
B_0400L1-CTRALSUR,Central del Sur,station_925_2,925
B_0400L1-CERROHUITZ,Cerro Hutzilac,station_925_3,925
B_0501430-CETRAMTASQUE,Cetram Tasqueña Anden B,station_925_0,925
B_0400L7-CERROHUITZILAC,Cerro Huitzilac,station_925_3,925
B_0400L7-CENTRALSUR,Central del Sur,station_925_2,925
B_0400L7-TASQUEÑA,Tasqueña,station_925_0,925
B_010Z3F00-CETRAMTAS2,CETRAM STC Metro Tasqueña,station_925_5,925
B_010Z3F00-CETRAMTAS0,CETRAM STC Metro Tasqueña,station_925_6,925
B_010Z3F00-TLALTORR,Calzada de Tlalpan - Av. De las Torres,station_925_7,925
B_010Z3F01-9TAXQSTAISA,Eje 9 Sur Calz. Taxqueña - Cerro de Santa Isabel,station_925_8,925
B_010Z3F01-CETRAMTAS1,CETRAM STC Metro Tasqueña,station_925_6,925
B_040L12-TASQUEÑA,Tasqueña,station_925_0,925
B_010C1000-EGIPALLEN,Egipto y Allende,station_926_0,926
B_010C1000-BIOLMMNTE73,Biologo Maximino M. y Norte 73,station_927_0,927
B_010C1001-BIOLMMNTE71,Biologo Maximino M. y Norte 71,station_927_0,927
B_010C1000-BIOLMMNTE67,Biologo Maximino M. y Norte 67,station_928_0,928
B_010C1001-BIOLMMCAMAR,Biologo Maximino M. y Calz. Camarones,station_929_0,929
B_010C1001-EULAGZGUANA,Eulalia Gúzman y Guanabana,station_929_1,929
B_010C1001-CAMARNBIOLO,Calz. Camarones y Biologos M.,station_929_2,929
B_010C1000-EULAGZMEMB,Eulalia Gúzman y Membrillo,station_929_3,929
B_010C1001-BOCANGRA,Bocanegra,station_930_0,930
B_05107B0-GRECIABOCANE,Grecia - Bocanegra,station_930_1,930
B_010C1000-NTE172PERSIA,Norte 172 y Persia,station_931_0,931
B_010C1001-NTE172PERSIA,Norte 172 y Persia,station_931_0,931
B_0400L4-PERSIA,Persía,station_931_1,931
B_0500430-NTE172PERSIA,Norte 172 - Persia,station_931_0,931
B_010C1000-NTE172PEN,Norte 172 y Av. del PeNón,station_932_0,932
B_010C1001-PENNTE172,Av. del PeNón y Norte 172,station_932_0,932
B_010C1000-NTE180NTE172,Norte 180 y Norte 172,station_932_1,932
B_0400L4-AVPENON1,Av. del PeNón,station_932_2,932
B_0500430-NTE172PENON,Norte 172 - Del Peñon,station_932_3,932
B_010Z4J01-OTE172AVPE1,Oriente 172 y Av. del  Peñón,station_932_0,932
B_010Z4J00-OTE172AVPE0,Oriente 172 y Av. del  Peñón,station_932_0,932
B_010C1001-AFRIPEKIN,Africa y Pekin,station_933_0,933
B_010C1001-AFRISIBERIA,Africa y Siberia,station_933_1,933
B_010C1001-AFRIPL,Av. Africa y Plaza Africa,station_933_2,933
B_010C1000-TRNAVPTOAR,Transval y Puerto Arturo,station_933_3,933
B_010C1001-PENOCEA,Av. del PeNón y Metro Oceanía,station_933_4,933
B_010C1001-OCEARRUBIO,Oceanía y Metro Romero Rubio,station_933_5,933
B_010C1001-MARRJERU,Marruecos y Jerusalen,station_933_6,933
B_010C1001-ASIAFRICA,Av. Asia y Plaza Africa,station_933_2,933
B_010C1001-ASIAPERSIA,Av. Asia y Persia,station_933_7,933
B_010C1000-TRANSAFRIC,Transval y Africa,station_933_8,933
B_010C1000-PTOARTURMAR,Puerto Arturo y Marruecos,station_933_9,933
B_010C1000-PENOCEAN,Av. del PeNón y Metro Oceanía,station_933_4,933
B_0200LB-ROMERORUBIO,Romero Rubio,station_933_10,933
B_0500181-MARRAVOCEAN,Marruecos - Av. Oceanía,station_933_11,933
B_0500181-MARRJERUSAL,Marruecos - Jerusalen,station_933_6,933
B_0500181-DAMASPLAFRICA,Damasco - Plaza Africa,station_933_12,933
B_0500180-MARRCOREA,Marruecos - Corea (Pekin),station_933_13,933
B_0500180-MARRJERUSAL,Marruecos - Jerusalen,station_933_6,933
B_0500180-DAMGTAPAFRIC,Damasco - Glorieta Plaza Africa,station_933_14,933
B_0500180-COREAJAPON,Corea - Japón,station_933_15,933
B_010Z4F00-PEKINAFRI,Pekin y Av. África,station_933_16,933
B_010Z4F00-PEKINYPERSIA,Pekin y Persia,station_933_17,933
B_010Z4F00-PEKINJAPO,Pekin y Japón,station_933_18,933
B_010Z4H00-AVOCEMARRUE,Av. Oceanía y Marruecos,station_933_11,933
B_010Z4H00-AVOCEASIA,Av. Oceanía y Av. Asia,station_933_19,933
B_010Z4J00-AVOCMTRRUB,Av. Oceanía y Metro Romero Rubio,station_933_5,933
B_010C1001-PENOCAIRO,Av. del PeNón y el Cairo,station_934_0,934
B_010C1001-PENOLBLANC,Av. del PeNón y Lucio Blanco,station_935_0,935
B_0500181-AVPENFCOVILLA,Av. del PeNón - Francisco Villa,station_935_1,935
B_010C1001-PENOPIRO,Av. del PeNón y Pirotecnia,station_936_0,936
B_0500181-AVPENPIROTEC,Av. del PeNón - Pirotecnia,station_936_0,936
B_0500180-HORTPENON,Hortelanos - Peñón,station_936_1,936
B_010C1001-HERRPENO,Herreros y Av. del PeNón,station_937_0,937
B_0500181-HERRAVPENON,Herreros - Av. del PeNón,station_937_0,937
B_0500180-HORTFLORICUL,Hortelanos - Floricultura,station_937_1,937
B_010C1001-HERRMARMOL,Herreros y Marmoleria,station_938_0,938
B_0500181-HERROTOGRAB,Herreros - Rotograbados,station_938_1,938
B_0500180-HORTROTOGRAB,Hortelanos - Rotograbados,station_938_2,938
B_010C1001-HERREMOLIN,Herreros y Eduardo Molina,station_939_0,939
B_0300L5-MDOMORELOS,Mercado Morelos,station_939_1,939
B_0500181-HERREMOLINA,Herreros - Eduardo Molina,station_939_0,939
B_0500180-HORTEMOLINA,Hortelanos - Eduardo Molina,station_939_2,939
B_010Z4F01-E3MOLHORT,Eje 3 Ote. Ing Eduardo Molina y Hortelanos,station_939_3,939
B_010C1001-ILRAYONCOMO,Ignacio López Rayón y Comonfort,station_940_0,940
B_0500181-EJ1NTECOMON,Eje 1 Norte Rayón - Comonfort,station_940_1,940
B_010C1001-PAPRIETMCARP,Plan de Agua Prieta y Manuel Carpio,station_941_0,941
B_05019A1-MAESMCARPIO,Av. de los Maestros - Manuel Carpio,station_941_1,941
B_010C1000-MANCHURIAS,Manchurias,station_942_0,942
B_010Z4H01-AVOCEPER,Av. Oceanía y Persia,station_942_1,942
B_010Z4H01-AVOCEBALBO,Av. Oceanía y Balboas,station_942_2,942
B_010Z4H00-AVOCEBOLI,Av. Oceanía y Bolívares,station_942_3,942
B_010Z4H00-AVOCESIB,Av. Oceanía y Siberia,station_942_1,942
B_010Z4J01-TRANSOCEA,Transval y Av. Oceanía,station_942_4,942
B_010C1000-CAMARONES,Metro Camarones,station_943_0,943
B_010C1001-MACUNAZCA,Manuel Acuña y Av. Azcapotzalco,station_943_1,943
B_010C1001-STAPOLFERRO,Santa Apolonia y Av. Ferrocarriles,station_943_2,943
B_010C1000-MACUNCUAU,Manuel Acuña y Cuauhtémoc,station_943_3,943
B_010C1000-MACUNASERD,Manuel Acuña y Aquiles Serdán,station_943_4,943
B_010C1000-MACUNAZCA,Manuel Acuña y Azcapotzalco,station_943_1,943
B_0200L7-CAMARONES,Camarones,station_943_0,943
B_0400L4-AVAZCAPOTZ,Av. Azcapotzalco,station_943_1,943
B_0400L4-CAMARONES,Camarones,station_943_0,943
B_05107B0-REFMACUNA,Reforma - Manuel Acuaña,station_943_6,943
B_05107B0-REFLERDOTEJA,Reforma - Lerdo de Tejada,station_943_7,943
B_05059A1-MACAZCAPOTZ,Manuel Acuña - Av. Azcapotzalco,station_943_1,943
B_05059A1-AZCLERDOTEJA,Av. Azcapotzalco - Lerdo de Tejada,station_943_8,943
B_05059A0-MAZCAPOZALC,Manuel Acuña - Av. Azcapotzalco,station_943_1,943
B_05059A0-REFAZTECAS,Reforma - Aztecas,station_943_9,943
B_0500591-ASDMACUNA,Aquiles Serdán - Manuel Acuña,station_943_4,943
B_0500590-VIAMCAMRONS,Parque  Vía - Metro Camarones,station_943_10,943
B_0500121-AVASERDAN,Av. Aquiles Serdán,station_943_11,943
B_0500121-ASERDAN,Aquiles Serdán,station_943_11,943
B_0500120-CAMARONES,Camarones,station_943_0,943
B_010C1001-TRANSMARK,Transval y Carlos Marks,station_944_0,944
B_010C1000-TRNASVCMARK,Transval y Carlos Marks,station_944_0,944
B_010C1001-TRANSVHER,Transval y Heron Proal,station_945_0,945
B_010C1000-TRANSVJSTAL,Transval y José Stalin,station_945_1,945
B_010C1001-CNTECANTER,Av. Canal del Norte y Canteria,station_946_0,946
B_010C1000-CLNTEAVICUL,Av. Canal del Norte y Avicultura,station_946_1,946
B_010C1001-CNTEFLORI,Av. Canal del Norte y Floricultura,station_947_0,947
B_010C1000-CLNTEFLORI,Av. Canal del Norte y Floricultura,station_947_0,947
B_010C1001-CNTEMARMOL,Av. Canal del Norte y Marmoleria,station_948_0,948
B_010C1000-CLNTEROTOG,Av. Canal del Norte y Rotograbados,station_948_1,948
B_010C1001-CNTEMOLINA,Av. Canal del Norte y Eduardo Molina,station_949_0,949
B_010C1000-CLNTESORP,Av. Canal del Norte y Sorpresa,station_949_1,949
B_010C1000-CLNTEVULCA,Av. Canal del Norte y Vulcanización,station_949_2,949
B_0300L5-CANALNTE,Canal del Norte,station_949_3,949
B_010Z4F01-E3EDMOLOFI,Eje 3 Ote. Ing Eduardo Molina y Av. Oficios,station_949_4,949
B_010Z4F01-E3INGEDMOLAL,Eje 3 Ote. Ing Eduardo Molina y Aluminio,station_949_5,949
B_010C1001-CNTEBONDOJ,Av. Canal del Norte y Bondojito,station_950_0,950
B_010C1000-CLNTEBONAN,Av. Canal del Norte y Bonanza,station_950_1,950
B_010C1001-CNTECUNION,Av. Canal del Norte y Congreso de la Unión,station_951_0,951
B_010C1000-CLNTECUNION,Av. Canal del Norte y Congreso de la Unión,station_951_0,951
B_0100C501-CUNIONTALA,Congreso de la Unión y Talabarteros ,station_951_1,951
B_0100C501-CUNIONCNTE,Congreso de la Unión y Canal del Norte,station_951_0,951
B_0200L4-CANALNTE,Canal del Norte,station_951_2,951
B_0500371-CUNIONCNLNTE,Honorable Congreso de la Unión - Canal del Norte,station_951_3,951
B_0500370-CUNIONCNLNTE,Honorable Congreso de la Unión - Canal del Norte,station_951_3,951
B_0500370-CUNIONTALABAR,Honorable Congreso de la Unión - Talabarteros,station_951_4,951
B_010Z4A01-E2CONGTALABAR,Eje 2 Ote. H Congreso de la Unión y Talabarteros,station_951_5,951
B_010Z4A01-E2CONCANTE,Eje 2 Ote. H Congreso de la Unión y Eje 2 Nte. Canal del Norte,station_951_6,951
B_010C1001-CNTEIMPREN,Av. Canal del Norte e Imprenta,station_952_0,952
B_010C1000-CLNTEINDE,Av. Canal del Norte e Inde,station_952_0,952
B_010C1001-CNTETZATL,Av. Canal del Norte y Etzatlan,station_953_0,953
B_010C1001-CNTECARPIN,Av. Canal del Norte y Carpinteria,station_953_1,953
B_010C1000-CLNTECOALC,Av. Canal del Norte y Coalcoman,station_953_2,953
B_010C1000-CLNTEGUANA,Av. Canal del Norte y Guanasevi,station_953_3,953
B_010C1001-CNTETRABAJ,Av. Canal del Norte y Av. del Trabajo,station_954_0,954
B_010C1000-CLNTEBOLEO,Av. Canal del Norte y Boleo,station_954_1,954
B_0100C500-AVTRABAJCNTE,Av. del Trabajo y Canal del Norte,station_954_0,954
B_0500331-BOLEOEJ2NCNL,Boleo- Ejer 2 Norte Canal del Norte,station_954_2,954
B_0500330-BOLEOEJ2NC,Boleo - Eje 2 Norte Canal del Norte,station_954_2,954
B_010Z4A00-E1Y2CANTE,Eje 1 Ote. Boleo y Eje 2 Nte. Canal del Norte,station_954_3,954
B_010Z4A00-E1AVTRABGRA,Eje 1 Ote. Av. del  Trabajo y Granada,station_954_4,954
B_010Z4E00-TBLJARCER,Talabarteros y Jarcería,station_954_5,954
B_010C1001-CNTETENOCH,Av. Canal del Norte y Tenochtitlan,station_955_0,955
B_010C1001-CLNTEJCARR,Av. Canal del Norte y Jesús Carranza,station_956_0,956
B_010C1001-MGLEZPREFNT,Manuel González y Paseo de la Reforma Norte,station_956_1,956
B_010C1000-CLNTEJCARR,Av. Canal del Norte y Jesús Carranza,station_956_0,956
B_0300L7-PERALVILLO1,Peralvillo,station_956_2,956
B_0300L7-PERALVILLO0,Peralvillo,station_956_2,956
B_0400L5-MANUGLEZ,Manuel González,station_956_3,956
B_0400L5-CANALNTE,Canal del Norte,station_956_0,956
B_010C1001-MGLEZCONST,Manuel González y Constantino,station_957_0,957
B_010C1000-MGLEZCONST,Manuel González y Constantino,station_957_0,957
B_010C1001-MGLEZECTRL2,Manuel González y Eje Central 2,station_958_0,958
B_010C1001-MGLEZECTRL,Manuel González y Eje Central,station_958_0,958
B_010C1000-MGLEZEJCTRAL,Manuel González y Eje Central,station_958_0,958
B_0400L1-MANUELGLEZ1,Manuel González,station_958_1,958
B_0400L1-MANUELGLEZ0,Manuel González,station_958_1,958
B_05027A1-RFMECTRALCAR,Av. Ricardo Flores Magón - Eje Central Lázaro Cardenas,station_958_2,958
B_05027A0-HEROESTRELL,Calle Héroes - Estrella y Manuel González,station_958_3,958
B_010C1001-MGLEZLERDO,Manuel González y Lerdo,station_959_0,959
B_010C1000-MGLEZLERDO,Manuel González y Lerdo,station_959_0,959
B_010C1001-MGLEZMTLAT,Manuel González y Metro Tlatelolco,station_960_0,960
B_010C1000-MGLEZMTLATE,Manuel González y Metro Tlatelolco,station_960_0,960
B_0200L3-TLATELOLCO,Tlatelolco,station_960_1,960
B_010C1001-MGLEZGUERR,Manuel González y Guerrero,station_961_0,961
B_0300L3-TLATELOLCO,Tlatelolco,station_961_1,961
B_010C1001-EULAGZNARAN,Eulalia Gúzman y Naranjo,station_962_0,962
B_010C1000-EULAGZNARAN,Eulalia Gúzman y Naranjo,station_962_0,962
B_05059A1-CIPEULALIAGZM,Cipres - Eulalia Guzman,station_962_1,962
B_05059A0-PINOEULALIAG,Pino - Eulalia Gúzman,station_962_2,962
B_010C1001-EULAGZFRES,Eulalia Gúzman y Fresno,station_963_0,963
B_010C1000-EULAGZFRES,Eulalia Gúzman y Fresno,station_963_0,963
B_010C1001-EULAGZPSL,Eulalia Gúzman y Plan de San Luis,station_964_0,964
B_010C1000-EULAGZPSL,Eulalia Gúzman y Plan de San Luis,station_964_0,964
B_05019A1-PSLEJ2NTEULA,Plan de San Luis - Eje 2 Norte Eulalia Gúzman,station_964_1,964
B_05019A1-PSLARTEMISA,Plan de San Luis - Artemisa,station_964_2,964
B_05019A0-PSLEULALIAGZ,Plan de San Luis - Eulalia Gúzman,station_964_0,964
B_010C1001-CAMARNPTE54,Calz. Camarones y Poniente 54,station_965_0,965
B_010C1000-CAMARNARTE,Calz. Camarones y Artemisa,station_965_1,965
B_010C1001-CAMARNTE67,Calz. Camarones y Norte 67,station_966_0,966
B_010C1000-CAMARNYUCA,Calz. Camarones y Yuca,station_966_1,966
B_010C1001-CAMARNLUCA,Calz. Camarones y San Lucas,station_967_0,967
B_010C1000-CAMARNTE87,Calz. Camarones y Norte 87,station_967_1,967
B_010C1000-CAMARNSALO,Calz. Camarones y Salónica,station_967_2,967
B_0400L4-NTE87,Norte 87,station_967_3,967
B_0400L4-SALONICA1,Salónica,station_967_4,967
B_0400L4-SALONICA0,Salónica,station_967_4,967
B_05059A1-CMRSALONICA,Camarones - Salonica,station_967_5,967
B_0500121-SANLUCAS,San Lucas,station_967_6,967
B_0500120-SALONICA,Salonica,station_967_4,967
B_010C1001-CAMARNNTE87B,Calz. Camarones y Norte 87 B,station_968_0,968
B_010C1001-CAMARNUBIA,Calz. Camarones y Nubia,station_968_1,968
B_010C1000-CAMARNTULA,Calz. Camarones y Tula,station_968_1,968
B_0400L4-NUBIA,Nubia,station_968_2,968
B_0400L4-2DACDATULA,2a cda. de Tula,station_968_3,968
B_05059A1-CMRTULA,Camarones - Tula,station_968_4,968
B_05059A0-CMRNSNUBIA,Camarones - Nubia,station_968_5,968
B_0500121-NUBIA,Nubia,station_968_2,968
B_0500120-PRIVTULA,Privada de Tula,station_968_6,968
B_010C1001-16SEPT22FEB,16 de Septiembre y 22 de Febrero,station_969_0,969
B_010C1000-CAMARN22FEB,Calz. Camarones y 22 de Febrero,station_969_1,969
B_0400L4-22FEBRER1,22 de Febrero,station_969_2,969
B_0400L4-22FEBRER0,22 de Febrero,station_969_2,969
B_05059A1-CMR22FEBRER,Camarones - 22 de Febrero,station_969_3,969
B_0500121-22FEBRERO,22 de Febrero,station_969_2,969
B_0500120-AZCAPOTZALC,Azcapotzalco y 22 de Febrero,station_969_4,969
B_010C1001-TOCHISTODGO,Tochitli y Santo Domingo,station_970_0,970
B_0500121-CENTEOTL,Centeotl,station_970_1,970
B_010C1001-ISIDROTEZOZ,Calz. San Isidro y Tezozomoc,station_971_0,971
B_0500121-TEZOZOMOC,Tezozomoc,station_971_1,971
B_010C1001-ISIDRO2ACDA,Calz. San Isidro y 2da Cda. San Isidro,station_972_0,972
B_010C1000-ISIDROFRANCI,Calz. San Isidro y Francita,station_972_1,972
B_0500120-FRANCITA,Francita,station_972_2,972
B_010C1001-ISIDRORENAC,Calz. San Isidro y Renacimiento,station_973_0,973
B_010C1000-ISIDRORENACI,Calz. San Isidro y Renacimiento,station_973_0,973
B_0500121-RENACIMIENTO,Renacimiento,station_973_1,973
B_0500120-RENACIMIENTO,Renacimiento,station_973_1,973
B_010C1001-ISIDROMSALAZ,Calz. San Isidro y Manuel Salazar,station_974_0,974
B_010C1001-LBLANSALAZ,Calz. Lucio Blanco y Manuel Salazar,station_974_1,974
B_010C1000-ISIDROSALAZ,Calz. San Isidro y Manuel Salazar,station_974_0,974
B_0500121-MORELOS,Morelos,station_974_2,974
B_0500120-AVMORELOS2,Av. Morelos 2,station_974_3,974
B_0500120-AVMORELOS,Av. Morelos,station_974_4,974
B_0500120-CALZSANISIDR,Calz. San Isidro,station_974_5,974
B_010C1000-LUCIOBCO,Lucio Blanco,station_975_0,975
B_0500120-LUCIOBLANCO,Lucio Blanco,station_975_0,975
B_010C1000-ISIDROUNIDAD,Calz. San Isidro y Unidad San Isidro,station_976_0,976
B_010C1000-ISIDROTEZOZ,Calz. San Isidro y Tezozomoc,station_977_0,977
B_0500120-AVTEZOZOMOC,Av. Tezozomoc,station_977_1,977
B_010C1000-ISIDRODGO,Calz. San Isidro y Santo Domingo,station_978_0,978
B_0500120-STODOMINGO,Santo Domingo,station_978_1,978
B_010C1000-ISIDROFCO,Calz. San Isidro y San Francisco,station_979_0,979
B_010C1000-EULAGZOYA,Eulalia Gúzman y Oyamel,station_980_0,980
B_010C1000-TRANSVDAMAS,Transval y Damasco,station_981_0,981
B_010C1000-NTE180,Norte 180,station_982_0,982
B_0100C600-INSURMIXC,Insurgentes y Av. Mixcoac,station_983_0,983
B_0100C601-MIXCINSUR,Mixcoac e Insurgentes,station_983_0,983
B_0100C601-INSURJMRICO,Insurgentes y José María Rico,station_983_1,983
B_0100C601-JMRICOHUER,José María Rico y Huertas,station_983_2,983
B_0300L1-RIOCHURU,Río Churubusco,station_983_3,983
B_05121A1-INSURMIXCOAC,Insurgentes Sur - Río Mixcoac,station_983_4,983
B_05001D1-JMREJ8SRCREO,Eje 8 Sur José María Rico - Recreo,station_983_5,983
B_05001D0-JMREJ8SRECRE,José María Rico y Eje 8 Sur - Recreo,station_983_5,983
B_05001D0-JMRINSURGNTS,José María Rico y Eje 8 sur - Insurgentes,station_983_6,983
B_0502001-CTOIJMRICO,Circuito Interior - José María Rico,station_983_7,983
B_0502000-CTOIJMRICO,Circuito Interior - José María Rico,station_983_7,983
B_0501200-OSO,Oso,station_983_8,983
B_0501200-AVINSURGENTE,Av. Insurgentes,station_983_9,983
B_0501201-AVINSURGENTES,Av. Insurgentes,station_983_9,983
B_01022A00-RIOMIXINSUR,Rio Mixcoac y Insurgentes,station_983_4,983
B_01022A00-RIOMIXPMANACAR,Rio Mixcoac y Plaza Manacar,station_983_10,983
B_0100C600-CAPUPARRA,Capuchinas y Félix Parra,station_984_0,984
B_0100C601-JMRICOMORA,José María Rico y Moras,station_985_0,985
B_0100C601-MORASJMRICO,Moras y José María Rico,station_985_0,985
B_0100C600-SFCOJMRICO,San Francisco y José María Rico,station_985_1,985
B_05001D0-JMREJ8SNFCO,José María Rico y Eje 8 Sur - San Francisco,station_985_2,985
B_0501200-MORAS,Moras,station_985_3,985
B_0501200-SANFCO,San Francisco,station_985_4,985
B_0501201-MORAS,Moras,station_985_3,985
B_0100C601-RGOMEZ,Rojo Gómez,station_986_0,986
B_0100C600-ERMITA,Ermita,station_986_1,986
B_0200L8-CERROESTRELLA,Cerro de la Estrella,station_986_2,986
B_05052C1-ERMESTRELLA,Calz. Ermita Iztapalapa - Cerro de la Estrella,station_986_3,986
B_05052C1-ERMROJOGMZ,Calz. Ermita Iztapalapa - Rojo Gómez,station_986_4,986
B_05052C0-ERMESTREL,Calz. Ermita Iztapalapa - Metro Cerro de la Estrella,station_986_3,986
B_05161D1-EJE5LORENZO,Eje 5 Oriente Av. Javier Rojo Gómez - Camino Real a San Lorenzo,station_986_5,986
B_05161D1-EJE5EJE8IZTA,Eje 5 Oriente Av. Javier Rojo Gómez - Eje 8 Sur Calz. Ermita Iztapalapa,station_986_6,986
B_05161D0-CALZIZTAESTR,Calz. Ermita Iztapalapa - Metro Cerro de la Estrella,station_986_3,986
B_0100C601-ERMITAESTREL,Ermita y Estrella,station_987_0,987
B_05001D1-EIZTAESTRELLA,Calz. Ermita Iztapalapa - Estrella,station_987_1,987
B_0100C601-ERMITASFELIP,Ermita y San Felipe,station_988_0,988
B_05052C1-ERMSANFPE,Calz. Ermita Iztapalapa - San Felipe,station_988_1,988
B_0100C601-ERMITACVNTO,Ermita y Convento,station_989_0,989
B_05052C1-ERMCONVENTO,Calz. Ermita Iztapalapa - Convento,station_989_1,989
B_0100C601-ERMITAPTETI,Ermita y Puente Titla,station_990_0,990
B_05052C1-ERMPTETITLA,Calz. Ermita Iztapalapa - Puente Titla,station_990_1,990
B_0100C601-ERMITATLAL,Ermita y Atlalilco,station_991_0,991
B_0100C600-ERMITATLALIL,Ermita I. y Metro  Atlalilco,station_991_1,991
B_0200L8-ATLALILCO,Atlalilco,station_991_2,991
B_05052C1-ERMATLALILCO,Calz. Ermita Iztapalapa - Metro Atlalilco,station_991_3,991
B_05052C0-ERMATLALILCO,Calz. Ermita Iztapalapa - Metro Atlalilco,station_991_3,991
B_0100C601-ERMITATLAHU,Ermita y Av. Tláhuac,station_992_0,992
B_0100C600-ERMITATOLTE,Ermita I. y Toltecas,station_992_1,992
B_05052C1-ERMTLAHUAC,Calz. Ermita Iztapalapa - Av. Tláhuac,station_992_2,992
B_05052C0-ERMTLAHUAC,Calz. Ermita Iztapalapa - Av. Tláhuac,station_992_2,992
B_0100C601-ERMITAMAIZ,Ermita y Maíz,station_993_0,993
B_0100C600-ERMITARADAM,Ermita I. y Radames Gaxiola,station_993_1,993
B_0100C600-ERMITACENTE,Ermita I. y Centeno,station_993_2,993
B_05001D0-EIZTACENTENO,Calz. Emiliano Zapata - Centeno,station_993_3,993
B_05052C1-ERMAIZ,Calz. Ermita Iztapalapa - Maíz,station_993_4,993
B_05052C0-ERMRADAMES,Calz. Ermita Iztapalapa - General Radames Andrade,station_993_5,993
B_0100C601-ERMITAVENA,Ermita y Avena,station_994_0,994
B_0100C600-ERMITAVENA,Ermita y Avena,station_994_0,994
B_05001D0-EIZTAVENA,Calz. Ermita Iztapalapa - Avena,station_994_1,994
B_05052C1-ERMAVENA,Calz. Ermita Iztapalapa - Avena,station_994_1,994
B_05052C0-ERMAVENA,Calz. Ermita Iztapalapa - Avena y Artesanos,station_994_2,994
B_0100C601-ERMITAVIGA,Ermita y La Viga,station_995_0,995
B_0100C600-ERMITAVIGA,Ermita I. y La Viga,station_995_0,995
B_0100C501-VIGAIZTAP2,La Viga y Ermita Iztapalapa 2,station_995_1,995
B_0100C501-VIGAIZTAPALA,La Viga y Ermita Iztapalapa,station_995_1,995
B_020L12-MEXICALTZINGO,Mexicaltzingo,station_995_2,995
B_05001D1-EIZTAMEXICALT,Calz. Ermita Iztapalapa  - Metro Mexicaltzingo,station_995_3,995
B_05052C1-ERMVIGA,Calz. Ermita Iztapalapa - La Viga,station_995_4,995
B_05052C0-ERMVIGA,Calz. Ermita Iztapalapa - La Viga,station_995_4,995
B_0500371-VIGAERMITAIZT,Calz. de la Viga - Calz. Ermita Iztapalapa,station_995_4,995
B_0500370-VIGAERMITAIZT,Calz. de la Viga - Calz. Ermita Iztapalapa,station_995_4,995
B_0100C601-ERMITACAZUL,Ermita y Cruz Azul,station_996_0,996
B_0100C601-ERMITAURIGA,Ermita y Auriga,station_996_1,996
B_0100C500-LACTEAIZTAPA,Vía Lactea y Ermita Iztapalapa,station_996_2,996
B_0100C500-LACTEACHURU,Vía Lactea y Río Churubusco,station_996_3,996
B_05001D0-EIZTASUR85,Calz. Ermita Iztapalapa - Sur 85,station_996_4,996
B_05001D0-EIZTAS81A,Calz. Ermita Iztapalapa - Sur 81A,station_996_4,996
B_05001D0-CINTEJ8SCEIZT,Circuito Interior - Eje 8 Sur Calz. Ermita Iztapalapa,station_996_5,996
B_05052C1-ERMCRUZSUR,Calz. Ermita Iztapalapa - Cruz del Sur ,station_996_6,996
B_05052C1-ERMAURIGA,Calz. Ermita Iztapalapa - Auriga,station_996_7,996
B_05052C0-ERMSUR85A,Calz. Ermita Iztapalapa - Sur 85A,station_996_4,996
B_05052C0-ERMSUR83,Calz. Ermita Iztapalapa - Sur 83,station_996_4,996
B_05052C0-ERMSUR75A,Calz. Ermita Iztapalapa - Sur 75A,station_996_8,996
B_0502001-CTOIEJ8SEIZTA,Circuito Interior - Eje 8 Sur Calz. Ermita Iztapalapa,station_996_5,996
B_0502000-CTOIEJ8SEIZTA,Circuito Interior - Eje 8 Sur Calz. Ermita Iztapalapa,station_996_5,996
B_01022A00-RIOCERMIZTAP,Rio Churubusco y Av. Ermita Iztapalapa,station_996_9,996
B_01022A01-RIOCHIZTAP,Rio Churubusco y Ermita Iztapalapa,station_996_9,996
B_0100C601-ERMITASUR73,Ermita y Sur 73,station_997_0,997
B_05001D1-EIZTAPAS73,Calz. Ermita Iztapalapa - Sur 73,station_997_1,997
B_05052C1-ERMSUR73,Calz. Ermita Iztapalapa - Sur 73,station_997_1,997
B_05052C0-ERMSUR73,Calz. Ermita Iztapalapa - Sur 73,station_997_1,997
B_0100C601-ERMITAPECAL,Ermita y Plutarco Elias Calles,station_998_0,998
B_05052C1-ERMPELIASCAL,Calz. Ermita Iztapalapa - Plutarco Elias Calles,station_998_1,998
B_05052C0-ERMPELIASCALL,Calz. Ermita Iztapalapa - Plutarco Elias Calles,station_998_1,998
B_0100C601-JMRICOALHAM,José María Rico y Alhambra,station_999_0,999
B_05052C1-POPOALHAMBR,Av. Popocatepetl - Alhambra,station_999_1,999
B_05052C0-EJ8PPALHAMBR,Eje 8 Popocatepetl - Alhambra,station_999_1,999
B_0100C601-JMRICORUMANI,José María Rico y Rumania,station_1000_0,1000
