station_id,agency_id,lat,lon,stop_name
station_2178_0,RTP,19.26612,-99.0051,Dr. Juan Palomo - Emiliano Zapata
station_2179_0,RTP,19.23205,-98.99445,Av. Sur del Comercio - Educación Tecnológica
station_2179_1,RTP,19.23258,-98.99463499999999,Educación Tecnológica
station_217_1,MB,19.49043,-99.13265,Instituto Politécnico Nacional
station_217_2,RTP,19.49098,-99.13345,Av. Montevideo
station_2180_0,RTP,19.22536,-98.99319,Blvd. José López Portillo- Caltenco
station_2180_1,RTP,19.22555,-98.99329499999999,Narciso Mendoza
station_2180_2,RTP,19.22629,-98.99331,Caltenco
station_2181_0,RTP,19.22367,-98.99292,Miguel Hidalgo - Narciso Méndoza
station_2182_0,RTP,19.21699,-98.98947,5 de Mayo - Mercado de Tecomitl
station_2183_0,RTP,19.222033333333332,-99.09916666666668,Hombres Ilustres - Vicente Guerrero
station_2183_1,RTP,19.21968,-99.10065,Hombres Ilustres - El Pozo
station_2183_2,RTP,19.2205,-99.1003,Hombres Ilustres - Cerrada de Hombres Ilustres
station_2183_3,RTP,19.22106,-99.10015999999999,Hombres Ilustres - Francisco Sarabia
station_2183_4,RTP,19.21979,-99.10084,Hombres Ilustres - Las Granjas
station_2184_0,RTP,19.217475,-99.09640999999999,Hombres Ilustres - Frente a No. 387
station_2184_1,RTP,19.218020000000006,-99.09735,Hombres Ilustres - Necaxa
station_2184_2,RTP,19.218030000000002,-99.097365,Hombres Ilustres - El Jaguey
station_2185_0,RTP,19.20527,-99.06729,5 de Mayo - Agustín Iturbide
station_2186_0,RTP,19.20571,-99.06883,5 de Mayo - Hidalgo
station_2187_0,RTP,19.20686,-99.07144,5 de Mayo - Niños Héroes
station_2187_1,RTP,19.20677,-99.07077,Av. Juárez - 5 de Mayo
station_2188_0,RTP,19.207079999999998,-99.073505,Carretera San Bartolomé Xicomulco - Rancho Las Abejas
station_2189_0,RTP,19.209415,-99.078355,Carretera San Bartolomé Xicomulco - Piedra Blanca
station_218_0,CC,19.49428,-99.13254,Punto 42
station_218_1,RTP,19.49416,-99.13278,Buenavista
station_218_2,RTP,19.49296,-99.13315,Otavalo
station_218_3,RTP,19.49432,-99.13292,Wilfrido Massieu
station_2190_0,RTP,19.21375,-99.08527,Carretera San Bartolomé Xicomulco - El Muro
station_2190_1,RTP,19.21379,-99.08526,Carretera San Bartolomé Xicomulco - Casa de Materiales
station_2191_0,RTP,19.21115,-99.08977999999999,Carretera San Bartolomé Xicomulco - El Teoca
station_2192_0,RTP,19.20916,-99.0957,Hombres Ilustres - Carretera San Pablo
station_2192_1,RTP,19.20924,-99.09564,Carretera San Bartolomé Xicolulco - Hombres Ilustres
station_2193_0,RTP,19.23407000000001,-99.1188,Av. Morelos - Nicolas Bravo
station_2193_1,RTP,19.23292,-99.11856,Av. Morelos - 12 de Octubre
station_2193_10,RTP,19.23476,-99.11988,Av. Miguel Hidalgo - PiNa y Palacios
station_2193_11,RTP,19.23392,-99.11972,Av. Miguel Hidalgo - Nicolas Bravo
station_2193_12,RTP,19.23219,-99.11935,Av. Miguel Hidalgo - Niños Héroes
station_2193_13,RTP,19.22997,-99.11891,Av. Miguel Hidalgo - Ignacio Zaragoza
station_2193_14,RTP,19.23486,-99.11983,Prol. Hidalgo - Duraznos
station_2193_15,RTP,19.23504,-99.11897,José María Morelos - Prol. Hidalgo
station_2193_16,RTP,19.22995,-99.11795,José María Morelos - Ignacio Zaragoza
station_2193_17,RTP,19.23224,-99.11842,José María Morelos - Niños Héroes
station_2193_2,RTP,19.2312,-99.11821,Av. Morelos - 5 de Mayo
station_2193_3,RTP,19.2288,-99.11831,Av. Morelos
station_2193_4,RTP,19.22847,-99.1187,Av. Morelos - Campo
station_2193_7,RTP,19.228740000000002,-99.11843999999999,José María Morelos - Cerrada Morelos
station_2193_8,RTP,19.228054999999998,-99.11910499999999,Carretera a Topilejo - Carretera a Xochimilco-San Pablo
station_2193_9,RTP,19.23515,-99.11902,Prol. Hidalgo - Morelos
station_2194_0,RTP,19.22161,-99.11176,Ignacio Allende - Parda
station_2194_1,RTP,19.2216,-99.11172,Carretera Xochimilco-San Pablo - Progreso
station_2195_0,RTP,19.21096,-99.0913,Carretera San Bartolomé Xicomulco - Frente a No. 90
station_2196_0,RTP,19.20742000000001,-99.06929,Av. Juárez - Independencia
station_2197_0,RTP,19.20667000000001,-99.06735,San Bartolomé Xicomulco - Av. Juárez y Francisco I. Madero
station_2198_0,RTP,19.20036,-99.14378,Cruz Blanca - Emiliano Zapata
station_2199_0,RTP,19.20026,-99.1422,Morelos - Abasolo
station_2199_1,RTP,19.201175,-99.141875,Morelos - Vicente Guerrero
station_2199_2,RTP,19.20168,-99.14142,Benito Juárez - Morelos
station_2199_3,RTP,19.20257,-99.14039,Av. Morelos - Campo Florida
station_2199_4,RTP,19.20217,-99.1406,Av. Morelos - Allende
station_219_0,CC,19.50143,-99.13143,Punto 43
station_219_1,RTP,19.50147,-99.13136,Sierra Vista
station_219_2,RTP,19.50139,-99.13168,Av. Instituto Politécnico Nacional
station_21_0,TROLE,19.34516,-99.02164,Atzintlí
station_21_1,RTP,19.345115,-99.02098000000001,Camino a Minas - Eje 8 Sur Calz. Ermita Iztapalapa
station_21_2,RTP,19.34596,-99.02032,Calz. Ermita Iztapalapa - Las Palmas (Quebradora)
station_2200_0,RTP,19.203415,-99.13904,Prol. Morelos - Av. Morelos
station_2201_0,RTP,19.203235,-99.13638,Carretera a Topilejo - Calz. del Rastro
station_2202_0,RTP,19.2065,-99.1352,Carretera a Topilejo - Panteón Topilejo
station_2203_0,RTP,19.2129,-99.12837,Carretera a Topilejo - Monte Sur
station_2204_0,RTP,19.21875,-99.12476,Carretera a Topilejo - Cedral
station_2205_0,RTP,19.22093,-99.12340499999999,Carretera a Topilejo - Camino Panteon Xalpa
station_2206_0,RTP,19.22448,-99.12167,Carretera a Topilejo - Pedregal
station_2206_1,RTP,19.224120000000006,-99.12182,Carretera a Topilejo - Pino
station_2207_0,RTP,19.21182,-99.15465,Carretera Federal a Cuernavaca
station_2207_1,RTP,19.21169,-99.15461,Camino a la Cima - Tercera Cerrada Poniente
station_2207_2,RTP,19.21225,-99.15602,Camino a la Cima - Carretera Federal a Cuernavaca
station_2207_3,RTP,19.21193,-99.15468,Av. Cruz Blanca
station_2207_4,RTP,19.2118,-99.15452,Km 28 Cruz Blanca
station_2208_0,RTP,19.20654,-99.14975,Cruz Blanca - Tezontitla
station_2208_1,RTP,19.20637,-99.14974,Tezontitla
station_2209_0,RTP,19.20443,-99.14917,Cruz Blanca - Mirador Chapultepec
station_2209_1,RTP,19.20442,-99.14928,Mirador de Chapultepec
station_220_0,CC,19.50519,-99.13516333333332,Punto 44
station_220_1,TROLE,19.503893333333334,-99.13657,Edif. 11 ESIA
station_220_2,TROLE,19.50357,-99.13597,Manuel de Anda y Barredo
station_220_3,TROLE,19.501710000000003,-99.135785,Edif. 8 ESIQIE
station_220_4,TROLE,19.4987,-99.13636833333334,Edif. 4 ESIME
station_220_5,RTP,19.50572,-99.13557,Av. Miguel Bernanrd - Escuela de Ingenieros
station_220_6,RTP,19.5034,-99.13567,Av. Poniente 152 - Norte 45
station_220_7,RTP,19.5045,-99.13442,Palmas
station_220_8,RTP,19.50564,-99.13554,Frente a No. 473
station_220_9,RTP,19.50539,-99.13564,Frente a Escuela ESIA
station_2210_0,RTP,19.2357,-99.11735,Prol. Hidalgo - Privada Monoxola
station_2210_1,RTP,19.23648,-99.11619,Prol. Hidalgo - Duraznos
station_2211_0,RTP,19.20973,-99.13048,Carretera a Topilejo - Cerrada I Luca
station_2212_0,RTP,19.19996,-99.14649,Cruz Blanca - Av. Morelos
station_2212_1,RTP,19.19961,-99.1483,Cruz Blanca - Prol. Cruz Blanca
station_2212_10,RTP,19.20099,-99.14892,Cuauhtémoc
station_2212_2,RTP,19.19998,-99.14885,Cruz Blanca - Tejocotes
station_2212_3,RTP,19.200965,-99.14894,Las Margaritas
station_2212_4,RTP,19.19969,-99.14761,Tejocotes
station_2212_5,RTP,19.20007,-99.14649,José María Morelos
station_2212_6,RTP,19.19948,-99.14597,Antiguo Camino a Cuernavaca
station_2212_7,RTP,19.20004,-99.1465,Morelos
station_2212_8,RTP,19.19964,-99.14759,Cruz Blanca
station_2212_9,RTP,19.19981,-99.14858,Buenavista
station_2213_0,RTP,19.27935,-99.13527,16 de Septiembre - Niños Héroes
station_2213_1,RTP,19.2805,-99.13484,Guadalupe Inclan Ramírez - Niños Héroes
station_2214_0,RTP,19.28517,-99.14284,Calz. México Xochimilco - Santa Cruz
station_2215_0,RTP,19.28749,-99.14557,Calz. México Xochimilco - Kioto
station_2215_1,RTP,19.28696,-99.14434,Calz. México-Xochimilco - Frente a Coliere
station_2216_0,RTP,19.29402,-99.15053,Acueducto - Arenal
station_2217_0,RTP,19.21755,-99.11896,El Conejo
station_2217_1,RTP,19.21755,-99.11885666666666,Carretera Xochimilco-San Pablo - El Conejo
station_2218_0,RTP,19.20853,-99.12131,Carretera San Fco. Tlalnepantla - Cedral
station_2218_1,RTP,19.20852,-99.12128,Constitución - Cedral
station_2219_0,RTP,19.20462,-99.12247,Carretera San Fco. Tlalnepantla - Monte Sur
station_2219_1,RTP,19.20423,-99.12242,Constitución - La Cruz
station_221_0,CC,19.50716,-99.13738,Punto 47
station_221_1,RTP,19.50718,-99.13702,Av. Miguel Bernard - Luis Enrique Erro
station_221_2,RTP,19.508145,-99.138175,Arroyo de los Sauces
station_2220_1,RTP,19.20205,-99.12238,Constitución - Priv. Constitución
station_2221_0,RTP,19.19834,-99.12296,Ayuntamiento - 16 de Septiembre
station_2221_1,RTP,19.19832,-99.12233,16 de Septiembre - Constitución
station_2222_0,RTP,19.19929,-99.12726,16 de Septiembre - Cerrada Huextlalpan
station_2222_1,RTP,19.19932,-99.12755,16 de Septiembre - Primera Cerrada Prol. 16 de Septiembre
station_2223_0,RTP,19.200795,-99.129515,16 de Septiembre - Las Torres
station_2223_1,RTP,19.20192,-99.12949499999999,Prol. 16 de Septiembre - Emiliano Zapata
station_2224_0,RTP,19.20057000000001,-99.12267,Constitución -Progreso
station_2225_0,RTP,19.19849,-99.12532,16 de Septiembre - Tercera Cerrada de Cuauhtémoc
station_2226_0,RTP,19.19006,-99.08184,José María Morelos - Niños Héroes
station_2226_1,RTP,19.18947,-99.08012,José María Morelos - Cerrada Abasolo
station_2226_10,RTP,19.18991,-99.08137,Av. José María Morelos-Cuautepec
station_2226_11,RTP,19.19027,-99.08261,Av. José María Morelos-Frontera
station_2226_12,RTP,19.18945,-99.08008,Av. Fabián Flores-Benito Juárez
station_2226_13,RTP,19.189,-99.0789,Av. Fabián Flores-Monte Alegre
station_2226_14,RTP,19.18712,-99.07504,Av. Fabián Flores-Emiliano Zapata
station_2226_15,RTP,19.18757,-99.07611,Av. Fabián Flores-Abasolo
station_2226_3,RTP,19.18897,-99.07876,Av. Fabián Flores - Priv. Fabián Flores
station_2226_4,RTP,19.18999,-99.0819,C. C. San Salvador Cuauhtenco - José María Morelos-Tepecuentech
station_2226_5,RTP,19.18817,-99.07733666666667,Av. Fabián Flores - Josefa Ortiz de Domínguez
station_2226_6,RTP,19.18994,-99.08183,Av. Fabián Flores - Priv. Fabián Flores
station_2226_7,RTP,19.18935,-99.08008,Av. Fabián Flores - Benito Juárez
station_2226_8,RTP,19.187520000000006,-99.07615,Av. Fabián Flores - Abasolo
station_2226_9,RTP,19.18701,-99.07512,Av. Fabián Flores - Emiliano Zapata
station_2227_0,RTP,19.184415,-99.06896499999999,Av. Fabián Flores - Progreso
station_2227_1,RTP,19.185235,-99.07084499999999,Av. Fabián Flores - Guerrero
station_2227_2,RTP,19.18573,-99.07173,Av. Fabián Flores y Galeana
station_2227_3,RTP,19.1844,-99.06987,Av. Fabián Flores y Callejón Fabián Flores
station_2228_0,RTP,19.18465,-99.066765,Av. Fabián Flores - Ángel Zimbron
station_2229_0,RTP,19.18405,-99.064795,Av. Fabián Flores - Venustiano Carranza
station_222_0,CC,19.50936,-99.13905,Punto 48
station_222_1,CC,19.5097,-99.13985,Punto 17
station_222_2,RTP,19.50949,-99.13974,Miguel Othon de Mendizabal - Av. del Carrizo
station_222_3,RTP,19.50927,-99.13908,Arroyo de Mendizabal
station_222_4,RTP,19.50973,-99.1399,Othon de Mendizabal
station_2230_0,RTP,19.185365,-99.062475,Av. Fabián Flores - Prol. Ignacio Zaragoza
station_2231_0,RTP,19.1905,-99.05223,Cuauhtémoc - C. B. San Pablo
station_2231_1,RTP,19.19119,-99.05066500000001,Cuauhtémoc - Prol. Niños Héroes 2
station_2231_2,RTP,19.19088,-99.05262,Cuauhtémoc - Villa Canelin
station_2232_0,RTP,19.193920000000006,-99.051545,Cuauhtémoc - Calle Ciruelos
station_2232_1,RTP,19.19517,-99.05103,Cuauhtémoc - Frente a No. 319
station_2232_2,RTP,19.19597,-99.04939,Cuauhtémoc - Antes de Prol. Niños Héroes
station_2232_3,RTP,19.1966,-99.04958,Cuauhtémoc - Emiliano Zapata
station_2232_4,RTP,19.19801,-99.04982,Cuauhtémoc - Callejón Cuauhtémoc
station_2232_5,RTP,19.19502,-99.05022,Cuauhtémoc - Pasando Prol. Niños Héroes
station_2232_6,RTP,19.19746,-99.04959,Cuauhtémoc - Callejón Niños Héroes
station_2232_7,RTP,19.1981,-99.04973,Cuauhtémoc - Emiliano Zapata
station_2233_0,RTP,19.200445000000002,-99.04962499999999,Justo Sierra - Cuauhtémoc
station_2233_1,RTP,19.20046,-99.04885,Justo Sierra - Quetzalcoatl
station_2233_2,RTP,19.20177,-99.04851,Quetzalcoatl - Morelos
station_2234_0,RTP,19.20055,-99.05139,Justo Sierra - Moctezuma
station_2235_0,RTP,19.20077,-99.05298,Atzacayatl - Justo Sierra
station_2236_0,RTP,19.2035,-99.05144,Zaragoza - Atzacayatl
station_2237_0,RTP,19.203400000000002,-99.04937000000001,Av. Miguel Hidalgo - Cuauhtémoc
station_2238_0,RTP,19.19262,-99.09158,José María Morelos - Guatemala
station_2238_1,RTP,19.19272,-99.09157,Av. José María Morelos-Emiliano Zapata
station_2239_0,RTP,19.19204,-99.0881,José María Morelos - Callejon Morelos
station_2239_1,RTP,19.19226,-99.08892,José María Morelos - Jalapa
station_2239_2,RTP,19.1923,-99.08894,Av. José María Morelos-Jalapa
station_223_1,CC,19.5293,-99.15129,Marejada
station_223_1,RTP,19.5293,-99.15129,Marejada
station_2240_0,RTP,19.18642,-99.07364,Av. Fabián Flores - Emiliano Zapata
station_2241_0,RTP,19.18428,-99.05283,Cuauhtémoc - Pasando Villa San Pablo
station_2242_0,RTP,19.18691,-99.05138,Cuauhtémoc - San Pablo
station_2242_1,RTP,19.18737,-99.05143,Cuauhtémoc
station_2243_0,RTP,19.2034135,-99.0477435,Av. Miguel Hidalgo - Niños Héroes
station_2243_0,CC,19.2034135,-99.0477435,Av. Miguel Hidalgo - Niños Héroes
station_2243_2,RTP,19.20337,-99.04691,Tlaloc
station_2243_3,RTP,19.20411,-99.04763,Fray Bartolome de las Casas
station_2243_4,RTP,19.20346,-99.04763,Niños Héroes
station_2243_5,CC,19.204234,-99.047799,Niños Héroes y Fray Bartolomé de las Casas
station_2243_6,CC,19.203308,-99.04705,Av. Miguel Hidalgo y Plaza San Martín
station_2243_7,CC,19.203223,-99.045203,Av. Miguel Hidalgo y Independencia
station_2243_8,CC,19.203323,-99.044973,Independencia
station_2244_0,RTP,19.24632,-99.107305,Guadalupe Inclan Ramírez - Unidad Infonavit
station_2245_0,RTP,19.244155,-99.108195,Guadalupe Inclan Ramírez - Río San Lucas
station_2246_0,RTP,19.24277,-99.11134999999999,Guadalupe Inclan Ramírez - Monte Morelos Oriente
station_2247_0,RTP,19.241045,-99.1125,Guadalupe Inclan Ramírez - Monte Calvario
station_2248_0,RTP,19.239800000000002,-99.11401000000001,Carretera Xochimilco-San Pablo - Guadalupe Inclan Ramírez
station_2249_0,RTP,19.22539,-99.11913,Carretera Xochimilco-San Pablo - La Vereda
station_2249_1,RTP,19.22538,-99.11901,José María Morelos - La Vereda
station_224_0,CC,19.52735,-99.148705,Punto 36
station_224_1,CC,19.52626,-99.147165,Desembocadura
station_224_1,RTP,19.52626,-99.147165,Desembocadura
station_224_2,CC,19.52816,-99.14968666666668,Andador 23
station_224_2,RTP,19.52816,-99.14968666666668,Andador 23
station_224_3,RTP,19.527495000000002,-99.14873499999999,Andador 18 del Temoluco
station_2250_0,RTP,19.22178,-99.11896,Carretera Xochimilco-San Pablo - Fresno
station_2250_1,RTP,19.220765,-99.118915,Carretera Xochimilco-San Pablo - Prol. Cedro
station_2251_0,RTP,19.21708,-99.11511,Carretera Xochimilco-San Pablo - Cedro
station_2252_0,RTP,19.21903,-99.1128,Carretera Xochimilco-San Pablo - Ahuacayucan
station_2253_0,RTP,19.22369,-99.11065,Carretera Xochimilco-San Pablo - Cuauhtémoc
station_2253_1,RTP,19.22291,-99.1113,Carretera Xochimilco-San Pablo - Progreso
station_2253_2,RTP,19.22407,-99.11015,Ignacio Allende - Cuauhtémoc
station_2254_0,RTP,19.224285000000002,-99.10847,Ignacio Allende - Benito Juárez
station_2255_0,RTP,19.22423,-99.10651,Ignacio Allende - Vicente Guerrero
station_2256_0,RTP,19.22362,-99.10516,Vicente Guerrero - Tlacomulco
station_2256_1,RTP,19.22375,-99.10516,Ignacio Allende - Tlacomulco
station_2257_0,RTP,19.21979,-99.10272,Hombres Ilustres - Las Rosas
station_2257_1,RTP,19.21986,-99.10263,Vicente Guerrero - Prol. Vicente Guerrero
station_2258_0,RTP,19.22085,-99.09778,Hombres Ilustres - Camino a Santa Cecilia
station_2258_1,RTP,19.22033,-99.09753,Hombres Ilustres - Aguas Potables
station_2259_0,RTP,19.209195,-99.0970875,Hombres Ilustres - Lucerna 2
station_225_0,CC,19.53426,-99.15902,Punto 22
station_225_1,CC,19.53357,-99.15978,Punto 19
station_2260_0,RTP,19.20681,-99.09998999999999,Carretera Xochimilco-San Pablo - El Tanque
station_2261_0,RTP,19.204565000000002,-99.101785,Carretera Xochimilco-San Pablo - Camino Real
station_2262_0,RTP,19.20159,-99.10204999999999,Carretera Xochimilco-San Pablo - El Cajon
station_2263_0,RTP,19.19936,-99.10428,José María Morelos - Frente a No. 350
station_2263_1,RTP,19.19932,-99.10425,Prol. José María Morelos-Frente a No. 350
station_2264_0,RTP,19.19788,-99.10064,José María Morelos - Acachinamic
station_2264_1,RTP,19.19806,-99.10064,Prol. José María Morelos-Acachinamic
station_2265_0,RTP,19.19992,-99.09774,José María Morelos - Frente a No. 300
station_2265_1,RTP,19.20007,-99.09771,Prol. José María Morelos-Frente a No. 300
station_2266_0,RTP,19.194609999999997,-99.095695,José María Morelos - Tepecuentech
station_2267_0,RTP,19.19396,-99.09331,José María Morelos - Guatemala
station_2267_1,RTP,19.19396,-99.09324,Av. José María Morelos-Otriquisco
station_2268_0,RTP,19.191370000000006,-99.08589,José María Morelos - Cjon. Morelos
station_2268_1,RTP,19.19072,-99.08419,José María Morelos - Abasolo
station_2268_2,RTP,19.19098,-99.08473,Av. José María Morelos-Venustiano Carranza
station_2268_3,RTP,19.19165,-99.08664,Av. José María Morelos-Fernando Montes de Oca
station_2270_0,RTP,19.32572,-99.13662,Retorno 69
station_2270_1,RTP,19.32552,-99.13604,Retorno 50
station_2270_2,CC,19.325211,-99.136212,Canal de Miramontes y C. 69
station_2270_3,CC,19.325107,-99.135743,Canal de Miramontes y Retorno 50
station_2271_0,RTP,19.32321,-99.13467,Calle 9
station_2271_1,RTP,19.32312,-99.13424,Tenoch
station_2271_2,CC,19.323297,-99.134783,Canal de Miramontes y Calle 9
station_2271_3,CC,19.323137,-99.134154,Canal de Miramontes y Sainz Barada
station_2272_0,RTP,19.24144,-99.05451,Frente a No. 39
station_2272_1,RTP,19.24138,-99.05439,La Herradura
station_2272_2,CC,19.241821,-99.0542985,San Gregorio - Oaxtepec y El Mirador
station_2273_0,RTP,19.23595,-99.05429,Herradura
station_2273_1,CC,19.2365585,-99.0542305,San Gregorio - Oaxtepec y Texaxahualli
station_2274_0,RTP,19.216594999999998,-99.05023,Km 17.5
station_2275_0,RTP,19.21325,-99.04876,Cuitlahuac
station_2275_1,CC,19.213841,-99.048857,San Gregorio - Oaxtepec y Camino a la Mina
station_2276_0,RTP,19.203635000000006,-99.04019,Carretera a Oaxtepec
station_2276_1,CC,19.203391,-99.041242,Av. Miguel Hidalgo y Al Cielo
station_2277_0,RTP,19.19703,-99.02962,Av. Nuevo León Poniente
station_2277_1,RTP,19.19718,-99.02979,Av. Nuevo León y Av. Puebla Poniente
station_2277_2,CC,19.196964,-99.03004,Nuevo León Pte. y Puebla Pte.
station_2277_3,CC,19.197135,-99.029728,Nuevo León Pte. y Puebla Norte
station_2278_0,RTP,19.197025,-99.02774,Tlaxcala
station_2278_1,CC,19.196965,-99.027868,Nuevo León Pte. y Tlaxcala Norte
station_2279_0,RTP,19.19654,-99.02358,México Norte
station_2279_1,RTP,19.19678,-99.02498,Aguascalientes
station_2279_2,RTP,19.19666,-99.02331,Campeche
station_2279_3,RTP,19.19637,-99.02254,Nuevo León
station_2279_4,CC,19.196758,-99.025901,Nuevo León Pte. y Nayarit Norte
station_2279_5,CC,19.196612000000002,-99.0234805,Nuevo León Pte. y México Norte
station_227_0,CC,19.53297,-99.16353,Punto 20
station_227_1,CC,19.53294,-99.16475,Punto 18
station_2280_0,RTP,19.30953,-99.12398,Alameda Sur
station_2280_1,CC,19.309472,-99.124007,Canal de Miramontes y Alameda Sur
station_2281_0,RTP,19.24332,-99.05371,Santuario
station_2282_1,CC,19.21083,-99.047888,San Gregorio - Oaxtepec y Achayatipac
station_2283_0,RTP,19.20904,-99.04731,Carretera a Oaxtepec 2
station_2283_1,CC,19.20898,-99.04732633333333,San Gregorio - Oaxtepec y Niños Héroes
station_2284_0,RTP,19.20339,-99.04325,Cerrada Hidalgo
station_2284_1,CC,19.203168,-99.042957,Av. Miguel Hidalgo y 2do Callejón Independencia
station_2284_2,CC,19.203351,-99.043139,2do. Callejón Independencia
station_2285_0,RTP,19.19824,-99.03426,Jalisco
station_2285_1,CC,19.197943,-99.034258,Av. Jalisco Pte. y Glorieta de Zapata
station_2285_2,CC,19.198179,-99.033933,Nuevo León Pte. y Glorieta de Zapata
station_2286_0,RTP,19.25616,-99.01418,Miguel Hidalgo
station_2287_0,RTP,19.25699,-99.01731,Álvaro Obregon
station_2288_0,RTP,19.25828,-99.02265,María Isable Alegría
station_2289_0,RTP,19.25979,-99.02873,Quirino Mendoza
station_228_0,CC,19.52494,-99.1675,Punto 32
station_2290_0,RTP,19.25974,-99.03129,Acuexcomatl 2
station_2291_0,RTP,19.25868,-99.03471,Acuexcomatl
station_2291_1,RTP,19.25842,-99.03559,Horticultor
station_2291_2,RTP,19.25747,-99.03582,Calvario
station_2292_0,RTP,19.25795,-99.03716,Floricultor
station_2293_0,RTP,19.25702,-99.04035,Lazaro Cardenas
station_2294_0,RTP,19.255755,-99.042955,Cuacontle
station_2295_0,RTP,19.25532,-99.04608,Atlapulco
station_2296_0,RTP,19.25464,-99.04973,Calvario
station_2297_0,RTP,19.25533,-99.05584,Av. Cuauhtémoc
station_2298_0,RTP,19.25591,-99.06099,Agustín Melgar
station_2299_0,RTP,19.25225,-99.06994,La Gallera
station_2299_1,CC,19.252334,-99.069859,Av. Tenochtitlán y Cda. la Gallera
station_229_0,CC,19.53301,-99.16751,Punto 17
station_22_0,TROLE,19.34466,-99.02607,Aztahuacán
station_22_1,RTP,19.34418,-99.02998,Calz. Ermita Iztapalapa - Reforma Urbana
station_22_2,RTP,19.344652500000002,-99.02549,Calz. Ermita Iztapalapa - Jalisco
station_22_3,RTP,19.34405,-99.03105,Calz. Ermita Iztapalapa - Zacapexco
station_22_4,RTP,19.34442,-99.0273,Calz. Ermita Iztapalapa - Vocacional No. 7
station_22_5,RTP,19.34334,-99.0258,Palmitas - Salvador Allende
station_22_6,RTP,19.34448,-99.02863,Calz. Ermita Iztapalapa - El Llano
station_2300_0,RTP,19.25014,-99.07117,Cuauhtémoc 2
station_2300_1,RTP,19.24947,-99.07133,Alcocatitla
station_2300_2,CC,19.249868,-99.0713,Av. Tenochtitlán y Cjon. Alcocatitla
station_2301_0,RTP,19.2478,-99.07311,Ignacio Zaragoza
station_2301_1,RTP,19.24778,-99.07264,Ojo de Agua
station_2301_2,CC,19.247835,-99.07306,Av. Tenochtitlán y Calle Ignacio Zaragoza
station_2302_0,RTP,19.246355,-99.07550499999999,Pedro Benavides
station_2302_1,CC,19.246593,-99.075509,Av. Tenochtitlán y Lic. Pedro Benavides
station_2303_0,RTP,19.24595,-99.07907499999999,La Planta
station_2303_1,CC,19.246366,-99.078857,Av. Tenochtitlán y La Planta
station_2304_0,RTP,19.24686,-99.0825,Cerrada Benito Juárez
station_2304_1,RTP,19.24696,-99.08343,Ahuehuetitla
station_2304_2,CC,19.24673,-99.081665,Av. Tenochtitlán y Cda. Benito Juarez
station_2305_0,RTP,19.24719,-99.08514,Margarita Maza de Juárez
station_2305_1,CC,19.247155,-99.084992,Carr. Xochimilco Tulyehualco y Margarita Maza de Juárez
station_2306_0,RTP,19.24741,-99.08686,Cocoxochitl
station_2306_1,CC,19.247386,-99.08677,Carr. Xochimilco Tulyehualco y Cocoxochitl
station_2307_0,RTP,19.2477,-99.08908,Desiderio Peña
station_2307_1,RTP,19.24688,-99.08957,San Jerónimo
station_2307_2,CC,19.247666,-99.089054,Carr. Xochimilco Tulyehualco y Desiderio Peña
station_2308_0,RTP,19.24796,-99.0913,Prolongación Cuauhtémoc
station_2308_1,CC,19.247947,-99.091304,Carr. Xochimilco Tulyehualco y C. Cuauhtémoc
station_2309_0,RTP,19.25062,-99.09641,Ciclamen
station_2309_1,CC,19.253501,-99.09606550000001,Av. H. Galena y Ciclamen
station_2309_2,CC,19.250841,-99.096462,Base Galeana
station_2309_3,CC,19.252141,-99.096186,C. Gardenia y Calle Ciclamen
station_230_0,CC,19.535525,-99.16865,Punto 16
station_2310_0,CC,19.251313333333332,-99.09953266666666,Madre Selva
station_2310_0,RTP,19.251313333333332,-99.09953266666666,Madre Selva
station_2310_1,CC,19.251351,-99.09938,Cam. a Nativitas y C. Madreselva
station_2311_0,RTP,19.25256,-99.10124,Lirio Acuatico
station_2311_1,CC,19.252534,-99.101191,Cam. A Nativitas y Lirio Acuatico
station_2311_2,CC,19.253089,-99.101885,Cam. a Nativitas y C. Río San Lucas
station_2312_0,RTP,19.25739,-99.10517,Cuitlahuac
station_2313_0,RTP,19.25879,-99.10486,Cuauhtémoc
station_2314_0,RTP,19.26021,-99.104595,Nezahualcoyotl
station_2315_0,RTP,19.25568,-99.01258,Josefa Ortíz de Domíngez y Aquiles Serdán
station_2315_1,RTP,19.25574,-99.01133,Canal Nacional Chalco-Amecameca
station_2316_0,RTP,19.25392,-99.01325,Josefa Ortiz de Domínguez
station_2317_0,RTP,19.25463,-99.01497,Miguel Hidalgo
station_2318_0,RTP,19.25552,-99.01854,Las Animas
station_2318_1,RTP,19.25584,-99.0198,Ignacio Allende
station_2319_0,RTP,19.25728,-99.02408,Marco Antonio Lanz Galera
station_231_0,CC,19.5371,-99.17088,Circuito Ceremonial
station_231_1,CC,19.53671,-99.17198,Av. Capri
station_2320_0,RTP,19.25766,-99.0263,Frente a No. 34
station_2321_0,RTP,19.25823,-99.03109,Tizoc
station_2322_0,RTP,19.25628,-99.0391,Floricultor
station_2323_0,RTP,19.25397,-99.04698,Jacarandas
station_2324_0,RTP,19.25271,-99.05086,San Andrés
station_2325_0,RTP,19.25311,-99.05632,Av. Cuauhtémoc
station_2326_0,RTP,19.2534,-99.05932,Vicente Guerrero
station_2327_0,RTP,19.24272,-99.08264,Libertad
